"word" "RSA" "havg" "hstd"
shack -1 4.36 1.4054
billings 2 4.36 1.3667
consequence -3 4.36 1.3211
custody -1 4.36 1.6995
dang -2 4.36 1.4251
divided -3 4.36 1.2739
division 2 4.36 1.2898
duh 1 4.36 1.2415
end -1 4.36 1.7351
grease -6 4.36 1.3365
hide 0 4.36 1.4107
irregular -3 4.36 1.5221
juvenile 2 4.36 1.8818
morn 2 4.36 1.6258
needle -2 4.36 1.8268
operations 0 4.36 1.77
pulling 5 4.36 1.3962
reducing -2 4.36 1.4813
sharply 1 4.36 1.6383
strange -5 4.36 1.7468
tease -5 4.36 2.0875
burnin 2 4.35 1.7319
strictly -2 4.35 1.7625
storms -2 4.34 1.9812
adios -1 4.34 1.7215
arent -3 4.34 1.1359
blown 1 4.34 1.394
burst -3 4.34 1.996
congress -4 4.34 1.7567
ditch -1 4.34 1.5467
droppin 3 4.34 1.3644
faded -5 4.34 1.3188
hiding 2 4.34 1.2875
ho 2 4.34 1.9337
hurry 1 4.34 1.5201
icy 1 4.34 1.8473
loud 2 4.34 1.8802
replaced -4 4.34 1.493
ripping 3 4.34 1.6113
shook 3 4.34 1.423
vampire -1 4.34 2.1152
hesitate -4 4.33 1.2481
cease -5 4.32 1.3768
communist 3 4.32 1.7431
eff -3 4.32 1.5706
fbi -1 4.32 1.4061
gop 1 4.32 1.2196
howling 3 4.32 1.8344
hunt 2 4.32 1.984
reduced -5 4.32 1.5836
scattered -9 4.32 1.3468
separate -6 4.32 1.5576
slowly 2 4.32 1.4348
surgical -2 4.32 2.0448
tripping 2 4.32 1.8674
waited -4 4.32 1.6092
yikes 1 4.32 1.6343
bias -2 4.31 1.7278
blunt 1 4.31 1.5181
shaking 1 4.31 1.7523
din 1 4.31 1.3261
smack -1 4.31 2.0021
affected -8 4.3 1.3887
brokerage -5 4.3 1.8323
drop 0 4.3 1.1995
formerly 0 4.3 1.2495
gore -2 4.3 1.8654
guards -4 4.3 1.7173
ich 1 4.3 1.5811
iran 0 4.3 1.632
legislation 1 4.3 1.5551
monday 2 4.3 1.8871
muslims 3 4.3 1.3887
naw -1 4.3 1.165
pit 1 4.3 1.0152
sneak -1 4.3 1.5419
sudden -2 4.3 1.3132
sue -1 4.3 2.1595
tick 0 4.3 1.7053
rowdy -1 4.29 2.0417
slippin 5 4.29 1.713
chased -4 4.29 1.633
divide -2 4.29 1.4577
leavin 0 4.29 1.4434
mortal 0 4.29 2.031
rebellion 1 4.29 1.6833
aged -4 4.28 1.8521
aids -2 4.28 2.3477
bieber -4 4.28 1.011
fooling 3 4.28 1.5124
guerrillas -2 4.28 2.0004
idk 1 4.28 1.7028
il 2 4.28 1.2784
jury 2 4.28 1.3407
nor 1 4.28 1.1959
petroleum 1 4.28 1.6293
pimpin 6 4.28 2.1575
rules -1 4.28 1.2296
spider -2 4.28 2.0004
swore -3 4.28 1.5784
taken -1 4.28 1.4714
tests -5 4.28 1.6787
moan 2 4.27 2.2288
warn -2 4.27 1.7173
blows -1 4.26 1.7591
defendants -6 4.26 1.482
fck -1 4.26 1.7821
fires -3 4.26 1.7357
intervention 0 4.26 1.482
lawyers -3 4.26 1.8715
non 3 4.26 1.2747
outlaw 0 4.26 1.7001
owing 1 4.26 1.9463
sht -1 4.26 1.2257
split 1 4.26 1.4957
storm -1 4.26 2.0082
concerning 0 4.24 1.6898
contrary -2 4.24 1.5211
bah -1 4.24 1.1877
barely -2 4.24 1.5722
but -1 4.24 1.1528
courts -2 4.24 1.4647
kanye 1 4.24 1.685
lower -1 4.24 1.0797
minority 4 4.24 1.546
orders -4 4.24 1.4786
pounding 4 4.24 2.026
protests -4 4.24 1.6358
psychiatric -1 4.24 1.3334
questioned -2 4.24 1.2707
raw -3 4.24 1.2867
rebels -4 4.24 1.5059
sag -3 4.24 1.318
shoulda 1 4.24 1.1704
smash -1 4.24 1.5722
spy 1 4.24 1.7677
stern -3 4.24 1.3637
stray -3 4.24 1.8245
swear -5 4.24 1.6233
unless 0 4.24 1.0012
worn 0 4.23 1.0962
dues -2 4.22 1.3581
freaks -4 4.22 2.0028
away -2 4.22 1.2664
backwards -7 4.22 1.3746
beware -6 4.22 1.6695
blast -3 4.22 2.1217
breakin -1 4.22 1.4748
calories -2 4.22 1.6817
cold 0 4.22 1.7761
concerned -3 4.22 1.6573
due -1 4.22 1.5022
grind -1 4.22 1.3746
iranian 1 4.22 1.148
labor -1 4.22 1.6199
limit 3 4.22 1.3138
limited 1 4.22 1.1657
loan 2 4.22 1.4039
mutha 1 4.22 1.5292
python 4 4.22 1.799
republicans -1 4.22 1.9722
scratch -5 4.22 1.3746
veto -2 4.22 1.4039
waitin 0 4.22 1.3445
wtf -3 4.22 1.7761
waar -4 4.21 1.2876
beat -4 4.2 1.9795
blah 0 4.2 1.6288
darn -2 4.2 1.5119
default -3 4.2 1.4708
dnt -1 4.2 1.3401
expenditure -3 4.2 1.5908
exposed -3 4.2 1.4428
grrr -4 4.2 1.4708
legislators -3 4.2 1.8844
levy 0 4.2 1.3851
lone 2 4.2 1.5649
mccain 0 4.2 1.7843
periods -1 4.2 1.6537
politically 5 4.2 1.3702
pow 1 4.2 1.3553
prosecutors -3 4.2 1.5908
screw -5 4.2 1.8516
uh 2 4.2 1.3851
verdict -5 4.2 1.6537
weird -3 4.2 1.3553
whips 1 4.2 1.906
underlying 2 4.19 1.3128
objection 1 4.18 1.4673
arsenal -3 4.18 1.8371
boss -2 4.18 1.5868
capture -3 4.18 1.6986
chemical 0 4.18 1.3952
dis -1 4.18 1.3506
ex -2 4.18 1.3045
exam -2 4.18 1.5609
explode -1 4.18 1.9763
forces -4 4.18 1.5868
grr -3 4.18 1.6374
porn 2 4.18 2.4302
prey 0 4.18 1.9968
reduce -4 4.18 1.2567
smells 0 4.18 1.5868
unpublished 3 4.18 1.3045
warcraft -8 4.18 1.7106
implications 4 4.17 1.2392
uptight 1 4.17 1.9278
acute -3 4.16 1.7719
blades -4 4.16 1.6751
astray -4 4.16 1.4337
bash -2 4.16 1.9416
chop 2 4.16 1.4479
clinic 2 4.16 1.6458
froze -3 4.16 1.4194
gambling 0 4.16 1.9935
heat -2 4.16 1.8223
nowhere -1 4.16 1.2675
palin 3 4.16 2.151
sigh 0 4.16 1.8223
stranger -6 4.16 0.9553
strangers -7 4.16 1.7538
sucking 1 4.16 1.7304
sweat -5 4.16 1.3903
vice -2 4.16 1.6946
crowd -3 4.14 1.5388
demand -2 4.14 1.4144
drag -4 4.14 1.4287
fuck 0 4.14 2.5794
havent -2 4.14 1.3554
minimum 7 4.14 1.2779
pee -1 4.14 1.5254
pirates -3 4.14 2.119
pushing 3 4.14 1.325
shark -1 4.14 1.9167
ripped 0 4.13 1.805
strict -4 4.13 1.7646
decrease -8 4.12 1.5523
drain -1 4.12 1.282
messing -1 4.12 1.6283
renal -1 4.12 1.3171
attorney -2 4.12 1.3037
bother -2 4.12 1.6243
fuss -2 4.12 1.7802
hittin 2 4.12 1.686
negro -1 4.12 1.6616
nonsense 0 4.12 1.599
nope 2 4.12 1.3797
political 3 4.12 1.5205
reductions -2 4.12 1.698
rush 0 4.12 1.3649
shallow 1 4.12 1.5732
taxpayers -5 4.12 1.5205
twisted -5 4.12 1.6738
blunts 0 4.11 1.2551
abyss -3 4.1 1.7108
lesser -4 4.1 1.2949
liability 3 4.1 1.6863
murda -1 4.1 1.6863
conviction 2 4.1 1.9404
cost -2 4.1 1.4033
demanded -4 4.1 1.5682
enforcement -3 4.1 1.4178
erase -5 4.1 1.4743
freaking -2 4.1 1.8434
hard -2 4.1 1.3887
heavy -1 4.1 1.4178
hunting 3 4.1 2.0127
laundry 1 4.1 1.6568
less -2 4.1 1.2495
numb 2 4.1 1.632
pills 3 4.1 1.6067
pushed 0 4.1 1.4743
rid -1 4.1 1.4178
sacrifice -5 4.1 2.1309
takeover -4 4.1 1.632
wack -2 4.1 1.1112
ego -1 4.08 1.5524
rumors 0 4.08 1.9455
servant -5 4.08 1.3668
weary -3 4.08 1.6181
conservatives -7 4.08 1.9984
crumble -1 4.08 1.7243
cutting -1 4.08 1.3974
fallin 2 4.08 1.6517
freeze -6 4.08 1.8609
hung 2 4.08 1.6268
knife 1 4.08 1.3974
plea 0 4.08 1.2262
stopping 2 4.08 1.3974
surrender -5 4.08 1.6762
temper -2 4.08 1.7939
wont 0 4.08 1.0467
cardiac -5 4.06 1.7249
fading -2 4.06 1.265
blinding 2 4.06 1.671
concerns -2 4.06 1.5572
flushing 2 4.06 1.4902
haiti 1 4.06 2.2077
kurupt 2 4.06 1.5308
mondays 1 4.06 1.7775
prosecutor -2 4.06 1.6587
sour 0 4.06 1.5039
test -4 4.06 1.4057
toll 2 4.06 1.0956
unfollow 4 4.06 1.0577
collide 1 4.04 1.713
fade -4 4.04 1.3064
needles -3 4.04 1.9891
chemicals -1 4.04 1.6777
colder -2 4.04 1.9583
concern -1 4.04 1.6157
discharge -5 4.04 1.7838
dominated -1 4.04 1.5248
fall 0 4.04 1.9687
hollow 4 4.04 1.4422
hospice 1 4.04 1.8401
hunter 0 4.04 1.7608
imposed 1 4.04 1.1773
reduction -1 4.04 1.293
shootin 3 4.04 2.1942
spittin 1 4.04 2.0098
unknown 5 4.04 1.5113
unlike 4 4.04 1.4136
welt -2 4.04 1.6283
worm 0 4.04 1.6655
rust -2 4.02 1.6307
distant -3 4.02 1.5342
affair -4 4.02 1.8349
aint 0 4.02 1.4356
block 1 4.02 1.4213
consequences -4 4.02 1.3169
dropping 2 4.02 1.0971
ending 0 4.02 1.4213
goodbyes -2 4.02 1.9005
imprecisely 1 4.02 1.505
incident 0 4.02 1.3923
investigation -1 4.02 1.4776
off -1 4.02 1.3013
strife -4 4.02 1.8349
strikes -3 4.02 1.3626
alleged -3 4 1.7496
arafat -6 4 1.5518
bum 1 4 1.7261
ceased -6 4 1.4428
cracks -4 4 1.3553
creeping -2 4 1.4577
defensive -5 4 1.5253
didnt -1 4 1.2454
downs -1 4 1.7143
force -3 4 1.6903
least -3 4 1.069
limits 2 4 1.1952
racial -2 4 1.7261
ridiculous 2 4 1.7957
rip 1 4 1.5518
roughly 3 4 1.2122
twit -2 4 1.7613
zombies -1 4 2.3733
accidentally -2 3.98 1.237
avoided -3 3.98 1.5185
bite -2 3.98 1.7201
breaking -2 3.98 1.4913
demands -3 3.98 1.3169
diagnosis -1 3.98 1.8897
fled -2 3.98 1.1692
hardly 0 3.98 1.2534
humidity 4 3.98 1.6962
isnt 0 3.98 1.2696
old 1 3.98 1.7553
punks 3 3.98 1.9742
terminal 0 3.98 2.0353
ruins 1 3.98 1.7617
cracked -5 3.98 1.9295
slam 0 3.98 1.6351
argh -2 3.96 1.428
bang -2 3.96 1.4841
bye -1 3.96 1.4978
closing 1 3.96 1.0872
dagger -6 3.96 1.3242
expense -3 3.96 1.2447
fists -3 3.96 1.6532
iraqi -1 3.96 1.3991
loose 1 3.96 1.6532
minus 3 3.96 1.4978
slugs -1 3.96 1.6408
strike -2 3.96 1.3547
tough 1 3.96 1.4136
trial -1 3.96 1.6898
unclear -1 3.96 1.428
killa 3 3.96 1.9045
skull 3 3.96 1.6325
charges -5 3.94 1.5308
darker -4 3.94 1.8996
erroneously 1 3.94 1.5174
mess -2 3.94 1.5703
pakistan 0 3.94 1.1502
reluctant -3 3.94 1.3763
slumdog 1 3.94 1.7775
strapped -4 3.94 1.544
dizzy -1 3.94 1.7249
executed -6 3.94 2.2023
honky 5 3.94 2.0567
homework 2 3.92 1.8165
nixon 3 3.92 1.7361
omitted -1 3.92 1.2095
stained -3 3.92 1.8277
ughh 2 3.92 1.3068
jaded -3 3.92 1.6563
dusty -1 3.92 1.699
absent -4 3.9 1.2657
alarm -1 3.9 1.6568
artificial -2 3.9 1.5682
defendant -5 3.9 1.632
dim 1 3.9 1.3439
doesnt -2 3.9 1.3887
impose 2 3.9 1.1294
iraq -2 3.9 1.6568
issues -2 3.9 1.374
killas 2 3.9 1.8434
misses -2 3.9 1.374
neediest -4 3.9 1.5682
nothing 3 3.9 1.2817
opponent 4 3.9 1.5419
quit 0 3.9 1.4604
slipping 4 3.9 1.4463
stop 0 3.9 1.3439
bald -2 3.9 1.9284
begged -6 3.9 1.6739
dropped -1 3.88 1.0029
drunk 1 3.88 2.2464
mortgage -4 3.88 1.9445
nooo 4 3.88 1.3797
shout 1 3.88 1.3797
artillery -1 3.88 1.5361
goddamn -1 3.88 2.1759
rags -4 3.88 1.5361
restless -6 3.88 1.7033
uncertain -1 3.88 1.1481
fiends -2 3.88 1.9199
ass -3 3.86 1.8627
farewell -4 3.86 2.1286
fuckin 2 3.86 2.7405
hang 0 3.86 1.325
not 1 3.86 1.2938
sanctions -1 3.86 1.7844
stopped -1 3.86 1.2291
subjected -5 3.86 1.3999
tremble -3 3.86 1.7263
voodoo 2 3.86 2.0405
wouldnt 1 3.86 1.1068
slipped 1 3.86 1.5811
mold 2 3.85 1.7982
shiver -2 3.85 1.4874
allegations -1 3.84 1.4479
armed -3 3.84 1.8556
ended -3 3.84 1.4479
excuses -5 3.84 1.5167
gripe -1 3.84 1.8666
lawyer -2 3.84 1.4194
messed -4 3.84 1.3149
none 2 3.84 1.4896
offline 1 3.84 1.0759
pleaded -3 3.84 1.3756
rent -2 3.84 1.4758
snatch -2 3.84 1.6333
ghosts -2 3.84 1.9827
hatin 1 3.84 1.5458
fragile -3 3.83 1.3262
baddest -7 3.82 2.0172
blood 1 3.82 1.7922
creep -3 3.82 1.6123
dark -2 3.82 1.4097
darkness -4 3.82 1.8702
eliminate 1 3.82 1.746
forgetting -4 3.82 1.4097
gang -2 3.82 2.1824
hanging 1 3.82 1.7225
hardest -5 3.82 1.6249
junk 4 3.82 1.3354
loans 1 3.82 1.2728
oppose 2 3.82 1.4384
slip 2 3.82 1.2887
sos -1 3.82 1.7343
thirst -2 3.82 1.7225
erased -6 3.82 1.5093
vain 0 3.82 1.7874
fades -5 3.81 1.0762
aggressive -8 3.8 1.5779
costs -3 3.8 1.4428
critics -3 3.8 1.6782
fire -2 3.8 1.5779
fist -2 3.8 1.2454
interment -1 3.8 1.8295
ow 0 3.8 1.3702
pale 0 3.8 1.088
protesters -6 3.8 1.6903
witch -1 3.8 2.0898
chronic 1 3.79 1.9236
thirsty -1 3.79 1.458
thorns 0 3.79 1.6753
sink 2 3.79 1.6008
battles -5 3.78 2.003
bugs -2 3.78 1.5158
court -1 3.78 1.799
ends -2 3.78 1.4886
exams -3 3.78 1.6573
predeceased -9 3.78 1.6199
risks -1 3.78 1.7646
rusty -1 3.78 1.4609
slow 0 3.78 1.1119
bothered -4 3.78 1.5311
unnecessary -3 3.78 1.5581
nothings 2 3.76 1.7677
resigned -4 3.76 1.5851
symptoms 2 3.76 1.3933
yell 2 3.76 1.7209
gutter -4 3.76 1.7143
hangs -1 3.76 1.6774
void 0 3.76 1.422
bailout 1 3.74 1.6759
boo 1 3.74 1.7591
denying 1 3.74 1.4682
last -2 3.74 1.2586
noise 1 3.74 1.3063
obsession -1 3.74 1.1214
reckless -4 3.74 1.9146
shove -1 3.74 1.7357
stomp 1 3.74 1.4682
wait -2 3.74 1.209
sucka -1 3.74 1.7704
pimp 4 3.73 2.1581
stranded -6 3.73 1.8905
tearing -3 3.73 1.3811
strain -2 3.73 1.8071
crack -3 3.72 1.4434
fewer -5 3.72 1.1256
gross -3 3.72 1.4852
kick 2 3.72 1.5524
oops 2 3.72 1.4852
operation 1 3.72 1.6041
removed -3 3.72 1.3856
withdrawal -4 3.72 1.841
crowded -5 3.71 2.0514
lacking 1 3.71 1.633
revenge -5 3.71 2.3363
foolish 3 3.7 1.6929
con 1 3.7 1.1473
crooked -1 3.7 1.6067
demanding -1 3.7 1.6194
dirt -2 3.7 1.5286
dont 0 3.7 1.0738
goodbye -1 3.7 1.8323
locked 0 3.7 1.2657
remove -2 3.7 1.1995
sentenced -5 3.7 1.6568
wasnt -3 3.7 1.0546
abnormal 0 3.69 1.6734
hustler -1 3.69 1.7644
controversy -3 3.68 1.7431
disagree -6 3.68 1.2526
fees -4 3.68 1.5043
hitting 1 3.68 1.7431
kicking 3 3.68 1.6218
mean 0 3.68 1.9213
missed -2 3.68 1.2362
rival -1 3.68 1.5043
sucker -2 3.68 1.9529
waiting -1 3.68 1.2362
wrath -3 3.68 1.9737
plead -1 3.67 1.4052
closed -2 3.66 1.5986
deadline -2 3.66 1.1537
down 0 3.66 1.5598
low 1 3.66 1.1178
messy -1 3.66 1.1886
outdated -4 3.66 1.1713
patients -2 3.66 1.4086
pressure -4 3.66 1.5467
snitch 0 3.66 1.6489
sorry -1 3.66 1.7567
stuck -1 3.66 1.1178
anti 0 3.65 1.5214
complications 3 3.65 1.8206
disappear -3 3.65 1.6273
snakes -2 3.65 2.0872
lesions 1 3.65 1.8961
bill 2 3.64 1.77
blocked -1 3.64 1.4535
bore -2 3.64 1.5877
cuts -2 3.64 1.3962
darkest -5 3.64 2.1166
delete -4 3.64 1.4813
ghost -1 3.64 2.0777
miss 0 3.64 1.6258
nobody 2 3.64 1.2415
nothin 4 3.64 1.6507
shocked -1 3.64 1.3211
swine -1 3.64 1.8379
uncertainty -1 3.64 1.0451
fooled 0 3.63 1.7992
awkward -5 3.62 1.3981
baghdad -5 3.62 1.9048
begging -3 3.62 1.9472
brat -4 3.62 1.7484
haunt 1 3.62 1.6399
hussein 1 3.62 1.8724
incompletely 4 3.62 1.6769
limitations 3 3.62 1.3536
risk 0 3.62 1.6399
tore -2 3.62 1.6523
bacteria -6 3.61 1.9771
crude -3 3.6 1.4428
dust -2 3.6 1.1606
falls -1 3.6 1.8952
flies -1 3.6 1.6782
indicted -2 3.6 1.8626
madness -3 3.6 1.8183
mistaken 0 3.6 1.4286
shattered -7 3.6 1.6903
suspects -4 3.6 1.1952
acid -2 3.59 1.5535
pistol 2 3.59 1.8953
decreased -9 3.58 1.3966
absence -5 3.58 1.0708
couldnt 1 3.58 1.1265
excluded -4 3.58 1.5398
gossip 0 3.58 1.9282
leaving -1 3.58 1.2792
punch 3 3.58 1.7967
shotgun 1 3.58 1.8745
sirens -2 3.58 1.4995
restricted -8 3.57 1.5143
darkened -4 3.57 1.599
slut 0 3.57 2.63
servants -6 3.56 1.6999
afghanistan -3 3.56 1.7861
confrontation 1 3.56 1.6922
confusing 1 3.56 0.9723
denial 0 3.56 1.6433
empty 1 3.56 1.6308
fucked -2 3.56 2.7117
gloom 3 3.56 2.1205
misidentified -1 3.56 1.402
mob 1 3.56 1.8644
offense -3 3.56 1.5274
piss 0 3.56 1.728
protest -3 3.56 1.4591
runaway -1 3.56 1.6801
shut 0 3.56 1.0333
sorely 0 3.56 1.2803
dire -2 3.55 1.9902
stains -2 3.55 1.4728
taxation -2 3.55 1.8491
flee -2 3.54 1.0907
haunted -1 3.54 1.6368
bug -1 3.54 1.3734
caught -2 3.54 1.7867
chained -1 3.54 1.9505
crushed -3 3.54 1.6686
despise -3 3.54 2.0325
dispute -1 3.54 1.7286
expensive -3 3.54 1.7637
forsaken -2 3.54 1.94
hospitals 1 3.54 1.5677
owe -1 3.54 1.5147
rough 1 3.54 1.4458
shock 1 3.54 1.6189
slug 0 3.54 1.3734
without 1 3.54 1.1104
drunken 1 3.53 2.0011
missin 2 3.53 1.4157
separation -2 3.53 1.8155
spite -1 3.53 1.8269
addicted -6 3.52 2.1019
apart -3 3.52 1.3438
fallen 0 3.52 1.4177
suspected -5 3.52 1.1648
suspicion 3 3.52 1.5016
teardrops -5 3.52 1.729
tomb 0 3.52 2.0428
ugh 1 3.52 1.5016
warned -4 3.52 1.313
untrue 0 3.51 1.309
casket -4 3.5 2.102
dope 0 3.5 1.7053
foe -1 3.5 1.7053
hospital 2 3.5 1.6194
paranoid 0 3.5 1.8434
snake -1 3.5 1.669
struck -2 3.5 1.4033
deficiency -2 3.49 1.6971
pressures -5 3.49 1.7574
cant -2 3.48 1.111
inmates -1 3.48 2.0227
no 2 3.48 1.2974
opponents 3 3.48 1.0925
opposition 6 3.48 1.2329
sucked -2 3.48 1.8543
tobacco -3 3.48 2.1782
unlikely 6 3.48 1.313
zombie 0 3.48 1.821
screams -5 3.48 2.042
sinking 3 3.48 1.7503
swollen 1 3.48 1.8334
deceive -5 3.47 2.0114
monsters -2 3.47 1.6845
urine 1 3.47 1.6721
chaos -1 3.46 1.7867
creepy -2 3.46 1.6928
fee -3 3.46 1.2969
insanity 2 3.46 2.1779
isolated -2 3.46 1.8206
late -2 3.46 1.1643
misspelled 0 3.46 1.3584
misstated -5 3.46 1.0144
misunderstood -1 3.46 1.7049
monster -1 3.46 1.9189
refuse -4 3.46 0.9304
shoot 1 3.46 1.6686
sting -1 3.46 1.7404
thorn 1 3.46 1.5677
wreck -3 3.46 1.7979
fright -2 3.45 1.8378
radiation -1 3.45 2.2827
stab -4 3.45 2.1317
confined 0 3.44 1.7398
delays -2 3.44 1.1457
deny 0 3.44 1.3874
fault -1 3.44 1.2961
forgot -2 3.44 1.4165
ghetto -2 3.44 1.6922
litigation 2 3.44 1.5928
poop 4 3.44 1.7162
seized -4 3.44 1.4591
zero -2 3.44 1.6433
cage -4 3.44 1.9776
disappeared -5 3.44 1.7734
trap -2 3.44 1.8324
diss -2 3.43 1.8819
foes -2 3.43 1.3229
smashed -3 3.42 1.7443
anxious 1 3.42 1.6671
cut -1 3.42 1.295
erroneous -1 3.42 1.1968
gangsta -5 3.42 1.8962
gone 0 3.42 1.739
ignorant 0 3.42 1.8745
invasion 2 3.42 2.0212
lame 0 3.42 1.4299
obsessed -6 3.42 1.4721
raging -2 3.42 1.6424
shatter -5 3.42 1.8193
shouting 2 3.42 1.6047
troubles -2 3.42 2.1485
disturbed -5 3.41 1.5932
zit -1 3.41 1.6447
against -3 3.4 1.2289
condolences -1 3.4 1.8844
muthafucka 0 3.4 2.1946
separated -7 3.4 1.3248
struggle -4 3.4 1.7496
whores -2 3.4 2.2946
deception -1 3.39 1.8007
stain -1 3.39 1.3357
unconscious 3 3.39 1.5113
delay -1 3.38 1.3231
difficulty 0 3.38 1.2271
discontinued 0 3.38 1.4553
eliminated 0 3.38 1.689
haunting 2 3.38 1.7366
hungry 2 3.38 1.9261
refused -5 3.38 1.4553
wicked -2 3.38 1.9472
blinded -1 3.37 1.5771
hunger 0 3.37 1.9968
torn 0 3.37 1.4676
phony 5 3.36 1.9137
argued -4 3.36 1.4675
beast -5 3.36 1.5221
bullet 0 3.36 1.8043
busted -4 3.36 1.3056
critic -2 3.36 1.3211
dammit 0 3.36 1.793
deleted -5 3.36 1.4813
dentist -3 3.36 1.6874
forbidden -3 3.36 1.793
killin 6 3.36 1.9458
syndrome 0 3.36 1.0835
tornado -1 3.36 1.8268
weapon 0 3.36 1.663
emptiness -1 3.35 1.9731
injection 3 3.35 1.5776
burnt -1 3.34 1.9337
complicated -1 3.34 1.6977
crap -2 3.34 1.6489
never -3 3.34 1.239
politicians 3 3.34 1.1359
tired -3 3.34 1.1178
traffic -5 3.34 1.6489
unfair 0 3.34 2.0062
vulnerable -2 3.34 1.5066
warning -1 3.34 1.423
fucker -2 3.33 2.2057
sinner 0 3.33 1.8426
envy 0 3.33 1.5463
whack -1 3.32 1.4345
alone 1 3.32 1.7313
bleeds -4 3.32 1.812
cannot 0 3.32 0.9781
confusion 3 3.32 1.3619
expenses -4 3.32 1.3468
ignored -1 3.32 1.5043
nigga -1 3.32 2.0548
noose 1 3.32 2.2172
opposed 1 3.32 1.4061
restrictions -4 3.32 0.957
scars -5 3.32 1.7313
shots -1 3.32 2.0146
savage -6 3.31 1.9473
choke 1 3.31 1.6858
cigarettes -8 3.31 2.5997
doubts -2 3.3 1.4321
fool 2 3.3 1.2657
fury 0 3.3 1.7757
lowest -2 3.3 1.165
suckers -3 3.3 1.7053
whip 2 3.3 1.7409
helpless 0 3.29 2.0207
rats -4 3.29 1.893
conspiracy 0 3.28 1.4574
crashing -2 3.28 1.8848
falling 1 3.28 1.5391
fools 1 3.28 1.4003
lazy 0 3.28 1.4574
nuclear -1 3.28 1.7847
scar -4 3.28 1.4574
suspicious 2 3.28 1.3708
scarred -7 3.27 2.0287
screamed -6 3.27 1.6429
cough 1 3.26 1.4957
damned -2 3.26 1.9672
frown -1 3.24 1.7504
pimps 3 3.24 2.0466
vengeance -5 3.24 1.9097
canceled -4 3.24 1.5722
cavity -2 3.24 1.8245
delayed -3 3.24 1.1877
dull 2 3.24 1.2216
fat -3 3.24 1.8245
jerk 0 3.24 1.3024
missile 1 3.24 1.8905
remorse -3 3.24 1.2707
rot -1 3.24 1.6107
screwed -7 3.24 1.6107
gangstas -6 3.23 1.7963
captured -4 3.22 1.6073
critical -2 3.22 1.4748
fell 0 3.22 1.4748
forget -4 3.22 1.2824
freezing -4 3.22 1.5556
ignore 0 3.22 1.3746
losers -2 3.22 1.8767
lynch 3 3.22 2.1217
wasting -3 3.22 1.4184
defect -6 3.21 1.7005
frightened -4 3.2 1.8594
combat -2 3.2 1.6782
convicted -3 3.2 1.7728
defeat -6 3.2 1.9483
dirty -1 3.2 1.5119
dread -5 3.2 1.9483
drug -2 3.2 2.0702
inferior 0 3.2 1.4708
screamin -2 3.2 1.7957
cryin 1 3.19 1.7093
liar 0 3.18 1.5636
aching 0 3.18 1.4941
difficult -1 3.18 0.8965
faggot -4 3.18 1.9763
false -3 3.18 1.3506
forgotten -3 3.18 1.2728
garbage -7 3.18 1.6249
kicked 0 3.18 1.3952
scandal -3 3.18 1.5609
sinners -1 3.18 1.7807
suspension 2 3.18 1.4803
woe -1 3.18 2.007
accusations -3 3.16 1.5301
complain 4 3.16 1.5566
declined -2 3.16 1.5434
disorders -5 3.16 1.4337
doubt -1 3.16 1.2675
forced -4 3.16 1.2675
lack 0 3.16 1.2835
severe -6 3.16 1.7186
smoke 1 3.16 1.9416
yuck 2 3.16 1.6333
feared -6 3.14 1.9257
gangster -6 3.14 2.189
argument -2 3.14 1.552
avoid -1 3.14 1.578
bitch -1 3.14 1.8071
bruise -2 3.14 1.2124
dismissed -3 3.14 1.1068
disorder -4 3.14 1.3999
exhausted -5 3.14 1.7144
incorrectly -1 3.14 1.0304
isolation 3 3.14 1.4976
scream -4 3.14 1.4144
slapped -1 3.14 1.552
spit 0 3.14 1.4144
suck 0 3.14 1.8184
sucks -1 3.14 1.4848
suspect -3 3.14 1.3095
whore -1 3.14 2.1094
wrong -1 3.14 0.9691
cursed -4 3.12 1.9646
doom 2 3.12 1.9217
desperate -7 3.12 1.6243
lonesome 2 3.12 1.6243
regret -6 3.12 1.507
rob -1 3.12 1.8913
defects -7 3.1 1.5578
ambulance -1 3.1 1.6067
annoy 3 3.1 1.3887
conflict 0 3.1 1.5286
criticism -1 3.1 1.1473
execution -1 3.1 2.3889
fought 0 3.1 1.3887
indictment 0 3.1 1.7757
pity 2 3.1 1.3132
smoking 3 3.1 1.9404
stink 1 3.1 1.2164
tear -4 3.1 1.374
unable 0 3.1 0.8391
cigarette -7 3.09 2.5163
beg -3 3.08 1.336
prejudice -1 3.08 1.7893
bullshit 2 3.08 2.0785
decay -3 3.08 1.4119
decline -1 3.08 1.2262
deficit -3 3.08 1.3529
difficulties -2 3.08 1.2752
graves -6 3.08 1.8499
regrets -7 3.08 1.5232
suspended -3 3.08 1.2591
trapped -3 3.08 1.5232
yelling 3 3.08 1.5628
aging -1 3.06 1.6214
arguing -1 3.06 1.3614
bullets -1 3.06 1.963
dumb 0 3.06 0.9564
emergency -3 3.06 1.7775
greed -5 3.06 1.921
idiot 1 3.06 1.5308
idiots 0 3.06 1.6088
inadequate -4 3.06 1.3311
refugees -6 3.06 1.6587
turmoil 3 3.06 1.634
rotting -1 3.04 1.5293
greedy -4 3.04 2.0306
havoc -1 3.04 1.6827
arguments -3 3.04 1.5248
bled -2 3.04 1.5903
